* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-07-10 13:27:06 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\Katie\Documents\Shedd Aquarium Coral Research Fellowship\Sandy_Mermaid\Data\qPCR\20190617_KP_01.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-06-17 11:39:57 AM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP	THOLDFAIL	Tm1	Tm2	Tm3	Tm4
69	F9	false	MR029	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	Amp		0.000	Y	Y	N	Y	Y				
70	F10	false	MR030	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
71	F11	false	MR031	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
72	F12	false	NTC	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
73	G1	false	MR021	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
73	G1	false	MR021	D	UNKNOWN	FAM	NFQ-MGB	27.283	27.364	0.115								true	0.122	true	3	23	Amp		0.970	N	N	N	N	N				
74	G2	false	MR022	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
74	G2	false	MR022	D	UNKNOWN	FAM	NFQ-MGB	26.896	26.963	0.094								true	0.122	true	3	23	Amp		0.962	N	N	N	N	N				
75	G3	false	MR023	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
75	G3	false	MR023	D	UNKNOWN	FAM	NFQ-MGB	25.467	25.382	0.120								true	0.122	true	3	20	Amp		0.965	N	N	N	N	N				
76	G4	false	MR024	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
76	G4	false	MR024	D	UNKNOWN	FAM	NFQ-MGB	27.678	27.767	0.127								true	0.122	true	3	23	Amp		0.971	N	N	N	N	N				
77	G5	false	MR025	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
77	G5	false	MR025	D	UNKNOWN	FAM	NFQ-MGB	25.382	25.419	0.052								true	0.122	true	3	19	Amp		0.971	N	N	N	N	N				
78	G6	false	MR026	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
78	G6	false	MR026	D	UNKNOWN	FAM	NFQ-MGB	26.713	26.772	0.084								true	0.122	true	3	22	Amp		0.975	N	N	N	N	N				
79	G7	false	MR027	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
79	G7	false	MR027	D	UNKNOWN	FAM	NFQ-MGB	25.012	25.006	0.007								true	0.122	true	3	20	Amp		0.979	N	N	N	N	N				
80	G8	false	MR028	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
80	G8	false	MR028	D	UNKNOWN	FAM	NFQ-MGB	26.700	26.684	0.024								true	0.122	true	3	22	Amp		0.984	N	N	N	N	N				
81	G9	false	MR029	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
81	G9	false	MR029	D	UNKNOWN	FAM	NFQ-MGB	25.625	25.543	0.116								true	0.122	true	3	21	Amp		0.973	N	N	N	N	N				
82	G10	false	MR030	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
82	G10	false	MR030	D	UNKNOWN	FAM	NFQ-MGB	27.686	27.574	0.160								true	0.122	true	3	23	Amp		0.979	N	N	N	N	N				
83	G11	false	MR031	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
83	G11	false	MR031	D	UNKNOWN	FAM	NFQ-MGB	27.998	28.057	0.084								true	0.122	true	3	23	Amp		0.966	N	N	N	N	N				
84	G12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
84	G12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.122	true	3	39	No Amp		0.000	Y	Y	N	Y	N				
85	H1	false	MR021	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
85	H1	false	MR021	D	UNKNOWN	FAM	NFQ-MGB	27.446	27.364	0.115								true	0.122	true	3	23	Amp		0.955	N	N	N	N	N				
86	H2	false	MR022	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
86	H2	false	MR022	D	UNKNOWN	FAM	NFQ-MGB	27.029	26.963	0.094								true	0.122	true	3	22	Amp		0.974	N	N	N	N	N				
87	H3	false	MR023	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
87	H3	false	MR023	D	UNKNOWN	FAM	NFQ-MGB	25.297	25.382	0.120								true	0.122	true	3	19	Amp		0.969	N	N	N	N	N				
88	H4	false	MR024	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
88	H4	false	MR024	D	UNKNOWN	FAM	NFQ-MGB	27.857	27.767	0.127								true	0.122	true	3	22	Amp		0.964	N	N	N	N	N				
89	H5	false	MR025	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
89	H5	false	MR025	D	UNKNOWN	FAM	NFQ-MGB	25.456	25.419	0.052								true	0.122	true	3	21	Amp		0.976	N	N	N	N	N				
90	H6	false	MR026	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
90	H6	false	MR026	D	UNKNOWN	FAM	NFQ-MGB	26.831	26.772	0.084								true	0.122	true	3	22	Amp		0.983	N	N	N	N	N				
91	H7	false	MR027	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
91	H7	false	MR027	D	UNKNOWN	FAM	NFQ-MGB	25.001	25.006	0.007								true	0.122	true	3	19	Amp		0.972	N	N	N	N	N				
92	H8	false	MR028	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
92	H8	false	MR028	D	UNKNOWN	FAM	NFQ-MGB	26.667	26.684	0.024								true	0.122	true	3	22	Amp		0.976	N	N	N	N	N				
93	H9	false	MR029	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
93	H9	false	MR029	D	UNKNOWN	FAM	NFQ-MGB	25.461	25.543	0.116								true	0.122	true	3	19	Amp		0.977	N	N	N	N	N				
94	H10	false	MR030	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
94	H10	false	MR030	D	UNKNOWN	FAM	NFQ-MGB	27.461	27.574	0.160								true	0.122	true	3	23	Amp		0.967	N	N	N	N	N				
95	H11	false	MR031	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	Y	Y				
95	H11	false	MR031	D	UNKNOWN	FAM	NFQ-MGB	28.117	28.057	0.084								true	0.122	true	3	22	Amp		0.961	N	N	N	N	N				
96	H12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										true	0.200	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
96	H12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										true	0.122	true	3	39	No Amp		0.000	Y	Y	N	Y	N				
