* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-07-24 15:06:14 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Power Up SYBR_23.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-07-24 13:44:13 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	PRFLOW	NOISE	HIGHSD	DRNMIN	NOAMP	Tm1	Tm2	Tm3	Tm4
84	G12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	13	No Amp		0.000	Y	N	N	N	N	N	Y				
85	H1	false	SC022	C	UNKNOWN	VIC	NFQ-MGB	30.613	30.589	0.033								false	0.010	true	3	29	Amp		0.949	N	N	N	N	N	N	N				
85	H1	false	SC022	D	UNKNOWN	FAM	NFQ-MGB	23.933	23.436	0.703								false	0.010	true	3	23	Amp		0.431	Y	N	N	N	Y	N	N				
86	H2	false	SC023	C	UNKNOWN	VIC	NFQ-MGB	26.328	26.363	0.051								false	0.010	true	3	25	Amp		0.931	N	N	N	N	N	N	N				
86	H2	false	SC023	D	UNKNOWN	FAM	NFQ-MGB	30.039	29.360	0.960								false	0.010	true	3	28	Amp		0.635	Y	N	N	N	Y	N	N				
87	H3	false	MR008	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
87	H3	false	MR008	D	UNKNOWN	FAM	NFQ-MGB	23.305	23.385	0.113								false	0.010	true	3	22	Amp		0.425	Y	N	N	N	N	N	N				
88	H4	false	MR009	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
88	H4	false	MR009	D	UNKNOWN	FAM	NFQ-MGB	22.262	22.645	0.541								false	0.010	true	3	21	Amp		0.329	Y	N	N	N	Y	N	N				
89	H5	false	MR010	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
89	H5	false	MR010	D	UNKNOWN	FAM	NFQ-MGB	21.960	22.170	0.298								false	0.010	true	3	21	Amp		0.292	Y	N	N	N	N	N	N				
90	H6	false	MR011	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	Y				
90	H6	false	MR011	D	UNKNOWN	FAM	NFQ-MGB	21.673	21.792	0.169								false	0.010	true	3	21	Amp		0.415	Y	N	N	N	N	N	N				
91	H7	false	MR012	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	Y				
91	H7	false	MR012	D	UNKNOWN	FAM	NFQ-MGB	23.298	22.858	0.621								false	0.010	true	3	22	Amp		0.373	Y	N	N	N	Y	N	N				
92	H8	false	MR013	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
92	H8	false	MR013	D	UNKNOWN	FAM	NFQ-MGB	20.707	21.522	1.153								false	0.010	true	3	20	Amp		0.182	Y	N	N	N	Y	N	N				
93	H9	false	MR014	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	N	N	N				
93	H9	false	MR014	D	UNKNOWN	FAM	NFQ-MGB	20.331	20.752	0.596								false	0.010	true	3	20	Amp		0.230	Y	N	N	N	Y	N	N				
